duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label,difficulty
2.192189279322239,udp,http,SF,-0.8974266608988074,-3.2465372494353093,-0.17572929582468289,1.0451638684171778,-0.073934516802062,0.1865275744272816,-1.1481523301513525,-0.8463280893540284,-0.8338299063637274,0.8274510840494327,1.5073334195197698,0.008676041825569447,0.7660424183678438,-0.7868647145115434,1.1091698497800984,0.05628422285346102,2.9747037300340677,-1.166011912649766,-1.2090874636713924,1.4800242857996868,-4.002865174999723,1.5055729836306777,1.3641271542810647,1.2831772257784435,0.03189158213633484,-1.9494005003907746,0.16394495332669184,0.9680144644989284,-0.7229917281109741,-0.2762440351748786,-0.3778026658332774,3.330505189863619,-0.1632915814158226,-2.894189950763124,-2.155005119838534,-2.5493489424516906,-0.9410620165179995,normal,3
0.4245193715129274,tcp,smtp,SF,0.9020834376005004,0.21352982134334497,-1.6982369421888497,0.69588402210372,-0.018775150674940892,0.9057220718679299,0.9085554822019126,0.709166992753542,-0.20407086230859717,0.30092443700754573,0.6160788719192721,-0.1539272783239065,3.1016418085437265,-0.2684898596883967,-1.4382485125368092,1.2807928012550374,2.642862016792722,1.255092401970618,-0.0222621896151464,-0.5717150453217523,-0.7905848390088082,-1.3305866218839744,1.7630209942745023,-1.135582509617947,0.7658357137480409,4.1152601600181224,-2.2650781819055688,-0.4973607919744184,0.8158390325714905,0.6447210295020399,-0.6858995107838715,0.30698921799414636,-0.4454161283697726,-1.783330639065285,1.4017237523151356,-0.018167632908799185,1.4342464682703717,normal,13
-3.047029075186051,udp,http,S0,0.2742150351301673,-0.17254124851749253,-0.12277142568681056,-0.7181376587627298,1.0530697175949124,-0.5242284481045876,0.5929508094251296,-2.111910736246938,2.825140544465514,0.9023257611303859,0.6871774750986485,-0.8781363180854069,-2.629895445025464,-1.3264348273079964,0.3363218096216861,0.9721085474497526,-0.6932326760941989,3.3042006901164025,-0.2705367371612667,-0.15717849993016805,-3.2432062158705532,-0.02928103030170459,1.6801011291423666,-0.7027270654272929,0.38365502386678896,-2.2805276971519413,-1.3191719578321237,0.6232554234584727,1.3789112430016826,0.29378668827472265,0.14820296862789786,1.4357441042621297,-0.6153923257548771,-5.150864560586016,-2.6013854204998212,-0.06921940794151801,0.017641808735019672,normal,12
-0.9310253304349821,icmp,http,RSTO,-2.3193981398964385,-3.7051172622655137,0.7580273787604709,-0.055904033151241074,1.3934952970475232,-0.05326255999368678,1.0364323557451673,0.29936724239861734,2.748465240394899,-1.2483878121270522,0.6249100884688427,0.15303459706762285,-3.4986279820285033,0.15368176317690393,0.42745540469694027,0.4976480144893527,-1.8065605451676077,0.04117859635842008,-0.34494931521447475,1.1690109258638153,-4.474508152640325,0.294706537284228,3.5063185700447956,0.7818503575829996,-0.06751400752828958,-5.364320739587327,0.019827153765367127,-1.8269103039659818,1.3571842469742714,-0.3852894036112106,0.1375418294721938,1.713249203875269,0.6129560841662747,-6.090071506185245,-1.7490663939951088,-0.45041888656765466,1.4553289348821974,normal,5
0.6519969453629288,icmp,ftp,REJ,0.5546322006406813,3.257414667757601,-0.09844531417674846,-1.4829130411779132,0.03355159681824261,-0.12750797890915333,1.1508346496843629,2.231900893142625,1.7603202300215615,1.3430080837361311,0.685558363217184,0.7354432862041588,0.36479406194973346,0.774914554913987,-0.44392649443489174,1.120289715569739,-1.7018451784735094,-1.4513076315018456,0.2862782230818843,0.9291895615477108,1.9969312769241547,-1.0663861770640102,-1.2129271846332457,-1.473280172893692,0.8741140818178601,7.574912062438094,-2.01149132546182,1.8044489719871246,0.871705131061377,0.19028290992242175,-1.3030019218148046,-4.0761443486522335,-0.005587133968183114,1.0718804016355101,-0.4667148011416611,-0.12652604952864957,0.4866194801281112,normal,13
-4.214630843023533,icmp,dns,S0,-0.6172845692552189,-1.7395117533984277,0.33429996375100834,0.19302213271794288,-0.5648714942069116,-0.41093507657386175,-1.4703801346757173,0.4096511537832015,-1.401958808690638,0.5177207640270725,1.1349242815991982,-0.6298248042464099,-2.824839026835805,0.9565494617872686,-0.08013706787980918,-2.8213436197353827,0.5286128317012642,-1.2317905405888754,-1.0110371300457306,-0.24673728055347494,-0.1442628951432805,2.336367666608372,0.888683939002085,0.8452803046068483,-0.2567338034800533,-10.292865714699937,1.4619928308683203,1.087726751338853,-1.7557678577580538,-1.967094562906154,-0.6180320739060579,0.4722647579901418,-1.0308251267194486,-0.9604451414923882,4.526028385609296,-0.6189834508861229,-0.8859625679998893,normal,1
-0.02056724828463663,tcp,smtp,S0,-1.194465249343915,-0.3478764101640114,-1.2315554653272682,2.390156142731487,-0.20707203101898666,-0.9891160917615585,-0.5985280415435967,-1.6113043390925768,-0.8078219687380344,1.8536995434306858,1.242516123807333,-0.39978822085083937,-1.0741220289710531,2.0589388452982744,-0.05224085914030994,-0.21899659054180665,-0.13618955297405155,-3.02058398618946,-0.6841544362973593,-0.6840129905611327,-0.7261273157316357,1.470921869538319,1.9159611005483872,0.38509549724866066,-1.4923864568169232,-1.0266224059991664,0.7846885920322508,-0.17406566064673976,-0.6063041132558343,0.5357316093267642,-1.1155593718557837,-1.9308226629323753,-0.2560005872975107,1.5740341326027143,-1.2641082725714792,1.1127563010774193,0.8837234028215399,ipsweep,18
1.5155660001749434,tcp,dns,REJ,-0.24456019880301033,-0.5458342024391737,-2.021161759965521,1.5275388581443612,-0.9104363777509252,-1.0338513099554758,0.8513319673467323,0.0008952120336691571,-1.9943645976491942,-0.8273568981546813,0.38101167624550664,-1.614522523521391,1.3194559530981367,2.693248986743286,-0.7288362536282268,-0.35894777199148376,2.212415897162784,-0.5406649421750283,0.08264044798159674,-0.7251253544177355,-2.20543655739478,0.8383766091032467,0.9679061092888532,0.8297383440918719,0.5187680446311247,-0.2629649539060495,0.5493988336672512,0.5970756919475536,0.959173625095324,1.0067496355982357,0.7753398523081075,1.435107685995427,0.3334179214902787,-0.12020359156733267,-0.5529719974047749,-0.16556274105008104,-0.38130810080264066,normal,2
2.479539595122171,icmp,ftp,S0,0.868152611213691,-0.4754479913913797,1.5608011568300915,-1.1210051587005592,0.6958521595532422,-2.010886352574182,0.1538508604046973,-2.1477089091843147,-3.0135938234289306,1.5213880962858193,-0.8150876532577804,0.8300111065493102,1.1671468333094654,-1.6987095258969143,0.9897879189038835,0.34381742205205845,3.5203997547281465,1.7425366196892347,-2.100250563623615,1.1519640893455976,-1.5505694274100685,-1.4333947442568833,-0.8417616739202654,-0.6097084255868115,1.2601449549685635,2.9906533796526937,0.31736466041214256,-0.021988835915354134,0.5629319349362406,-0.3106472694456917,0.9287306868470748,1.6175775796484766,-0.9127230524499315,1.9718387996062567,-0.7143233042734828,-0.46581422247538096,0.646192960752218,normal,9
-0.8204562291888633,udp,http,SF,1.813673083795204,1.4714464347195073,-0.4862966105045472,0.6161612305147948,0.8484396464540668,-0.5251447220182178,-0.4691712569993284,-2.5223359701649333,0.4515880555689459,0.6926513169503377,1.018924589135694,0.32984899026550274,9.217292482708258,-0.12960994528368533,0.9547830966950015,-2.7991195457267106,1.9152859477831892,-0.032258549602335145,0.5004271790888933,-1.2908606065477966,1.5798820026065166,3.416909016444877,2.718300147823813,2.199190148394691,-0.8228192655243886,-4.282041665707382,0.9706041766183706,1.4932415594721045,-3.0557089491442007,-0.2823463723772995,-0.3411035279167056,3.5673999179595572,1.035946140314855,0.7735533239579022,-3.5978399789265154,-0.23799132730600636,0.13690999075339472,ipsweep,20
